ra,dec,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,bp_rp,teff_gspphot
45.88807851312279,36.04800992698689,0.5967371298778423,0.01824613,-2.910229561264962,0.9959947731817116,13.8317995,1.2805948,5274.842
45.49238588500932,35.989353826386505,3.2935155238268625,0.12236696,39.089428705538346,-16.037797496936186,17.617474,2.7015915,3453.3298
45.64888049239845,36.0073407100856,1.6843120812133168,0.09535973,-0.8328801690019723,-10.789425711377692,17.172838,1.9746857,4177.004
45.6062536040744,36.107513934975145,0.3342982164056559,0.020139169,1.7644242977992084,-1.367918183945035,13.816159,1.3158445,5238.444
45.427096780992265,36.051567621669854,3.5203280213403505,0.20244382,15.93330738792305,-11.999425048558331,18.005024,2.8816204,3371.6965
45.71531786592015,36.11309440676416,0.9814393491533482,0.020419842,-5.98362013782857,-1.024754411292108,13.866852,0.89300823,5877.933
45.731280456728896,36.19029662189995,1.9216454004322057,0.016012155,3.4226199028277517,0.2985400392410287,12.221138,1.0448685,5531.4604
45.68145187679917,36.21930972328563,4.219840043878286,0.2940529,20.776930496757195,-16.836809791639446,19.098127,2.8294506,5150.379199999999
45.70100130539331,36.3115343506958,1.300417090428829,0.017293327,1.7346872985728514,-2.1202168551040144,13.2956295,0.9344473,5643.4536
46.25027546245316,35.86472889502058,1.300526165951576,0.10426568,5.791879328447219,-6.448877321510686,16.97188,1.7085686,4089.3904
46.30586877644191,35.90019108214821,0.8255026729053903,0.07318261,8.496127668248024,-6.339406926469096,16.76248,1.4724035,4587.9805
46.53065786640281,36.0069825205922,0.4924284942947878,0.04477154,1.6063685586476577,2.026109444661786,15.706013,1.0960197,5750.742
46.51600961465186,36.1128109948298,2.462475415238862,0.14521897,14.090821614456708,-17.131668717896098,17.86958,2.6379318,3480.3726
46.53769587518215,36.15588280726641,1.1721895126506214,0.080233015,15.067757530013516,-7.413560843279472,16.943605,1.6239223,4286.3013
46.555006180856736,36.16397887411916,1.5044136660338654,0.028508794,36.879632699455136,-14.53596225656308,14.961447,1.2279749,5463.8857
46.211749318259606,35.93974933243039,1.889343332773535,0.17711179,-7.864140963429866,-0.3161009679548536,18.181513,2.8340855,5150.379199999999
46.200576699223575,35.96472140085893,1.1511233784031678,0.015719099,5.867035348146425,-10.6819177127297,13.204431,1.0462971,5595.415
46.3385313306034,36.18506227862723,1.2005238320603269,0.030301433,9.994685315829354,-3.2681605783146552,13.069503,1.0767202,6279.623
46.32070333885713,36.2345134257688,0.9778434443754048,0.03420157,-3.342425398797701,-3.920320049558881,15.292199,1.2002563,5563.627
46.70798403020226,36.17475627233354,0.8803301163857171,0.027974209,-1.6931573219960545,-5.568359352465312,15.065267,1.0080862,5874.9717
46.82650255807888,36.31414595303662,1.6529530963006898,0.0461771,20.052253127089745,5.4695457983953055,15.609527,1.5740595,4655.5337
46.81862801603901,36.33964017368994,2.385317021774624,0.017799737,8.774450693995709,-7.686165824937364,13.1483965,1.0737782,5708.352
46.86974435106242,36.350966391084846,1.5443457723718026,0.12357534,11.601887133209036,-16.954696146022798,17.668036,2.2599773,4051.0295
46.99812541909036,36.39874128545955,1.0300470656293157,0.06765692,7.24847621823691,-7.840537081081555,16.24264,1.3436995,4968.968
47.0155063834416,36.50464428761261,1.098744798166579,0.02139108,-3.269365633926985,4.238679186779702,14.032037,1.0677042,5615.004
46.94909814978536,36.47179078585344,1.158144096186594,0.030595843,5.201932124646133,-20.459316771101925,14.924914,1.1926851,5217.226
46.982958240434186,36.54704971870455,1.992569868764405,0.028520456,9.781345228460324,-5.739903205999477,15.005386,1.3746939,4808.3506
46.66117180256152,36.32673662416762,1.636159356701152,0.057920456,23.48960601193645,-12.878535910923434,14.806109,1.4498968,4803.182
46.69125605759029,36.435745432758445,2.2572746263073538,0.16084357,-2.521010688704826,-8.37508612626785,17.819183,2.3791676,3701.502
46.481027958842105,36.34995455064801,0.6830355554253675,0.056441654,1.124412834512024,-4.830942960727767,16.06761,1.1620197,4662.3086
46.49870729347247,36.443268326699,0.5851253772103127,0.05206172,-1.904920992496137,-1.868248735226628,15.712248,1.0153513,5592.4146
46.78725774545776,36.533932678164106,1.1140180484711597,0.055220965,5.271113054631558,1.0582155540345954,15.989032,1.3873453,4924.026
46.067477365087136,36.17991424957324,3.37778758439815,0.062749825,-1.70623530695137,10.044791450656923,16.349012,2.3251219,3842.7737
46.15149770509403,36.26342103757484,2.5992833884331192,0.09652986,32.0396190241831,-16.11208031838844,17.093878,2.2753315,3794.2932
46.24385648704409,36.255530402942334,0.7042773714464734,0.036000926,2.110433742636578,-2.029814929786817,15.115973,0.94950485,6134.4316
46.28347324163068,36.31870475323211,0.6717736728176958,0.029872874,2.5035051581411976,-8.494840649939832,15.018856,1.1000557,5156.592
46.30211245127708,36.32347026951589,0.9899514078306056,0.027592715,1.0916519946542875,-7.808042128174437,14.623653,1.1923723,5204.2476
46.27229755552463,36.34919348366877,0.7743472859340547,0.028970934,12.545142638576992,-12.437064291701352,14.649396,1.1106586,5591.116
46.323147974582426,36.38287943970965,1.312178041248227,0.038186643,13.586514962672084,-16.360561425976826,15.428017,1.2354546,5209.693
46.08855328966966,36.4023478435406,1.150916876225733,0.043795872,-2.8599034388308047,-1.2938634313560984,15.669188,1.3068962,4591.4727
